"unique_id","TEHC_ST"
"87686019938618 102",35
"87686019938618 103",35
"87686019938618 104",35
"87686019940218 101",35
"87686019948218 101",45
"87686019948218 102",45
"87686019948218 103",45
"87686019948218 104",45
"87686019950118 101",35
"87686019950118 102",35
"87686019950118 103",35
"87686019950118 104",35
"87686019963118 101",45
"87686019963118 102",45
"87686019965318 101",35
"87686019967618 101",45
"87686019967618 102",45
"87686019969118 101",55
"87686019973718 101",45
"87686019973718 102",45
"87686019973718 103",45
"87686019973718 104",45
"87686019973718 105",45
"87686019975918 101",35
"87686019975918 102",35
"87686019977818 101",35
"87686019977818 102",35
"87686019977818 103",35
"87686019977818 104",35
"87686019977918 101",35
"87686019977918 102",35
"87686019981118 101",55
"87686019981118 102",55
"87686019984918 101",55
"87686019984918 102",55
"87686019984918 103",55
"87686019984918 104",55
"87686019984918 105",55
"87686019984918 106",55
"87686019985118 101",5
"87686019985118 102",5
"87686019985118 103",5
"87686019985218 101",45
"87686019985218 102",45
"87686019985718 101",35
"87686019987318 101",55
"87686019987918 101",35
"87686019987918 102",35
"87686019988718 101",45
"87686019988718 102",45
"87686019988718 103",45
"87686019990318 101",45
"87686019990318 102",45
"87686019990518 101",45
"87686019994818 101",55
"87686019994818 102",55
"87686019994818 103",55
"87686019994818 104",55
"87686020413818 101",25
"87686020413818 102",25
"87686020413818 103",25
"87686020413818 104",25
"87686020416218 101",25
"87686020416218 102",25
"87686020416718 101",25
"87686020416718 102",25
"87686020418918 101",5
"87686020418918 102",5
"87686020419418 101",25
"87686020419418 102",25
"87686020419418 103",25
"87686020419418 104",25
"87686020419618 101",25
"87686020419618 102",25
"87686020419618 103",25
"87686020424018 101",25
"87686020424018 102",25
"87686020429718 101",25
"87686020442018 101",25
"87686020442618 101",55
"87686020442618 102",55
"87686020443118 101",25
"87686020443118 102",25
"87686020445818 101",25
"87686020447318 101",55
"87686020447718 101",25
"87686020454918 101",25
"87686020454918 102",25
"87686020454918 103",25
"87686020455418 101",25
"87686020455418 102",25
"87686020458418 101",25
"87686020458418 102",25
"87686020458418 103",25
"87686020458418 104",25
"87686020458418 105",25
"87686020458418 106",25
"87686020460218 101",25
"87686020462218 101",25
"87686020462218 102",25
"87686020469218 101",25
"87686020469218 102",25
"87686020472918 101",55
"87686020472918 102",55
"87686020472918 103",55
"87686020472918 104",55
"87686020472918 105",55
"87686020473018 101",25
"87686020473018 102",25
"87686020477318 101",25
"87686020477318 102",25
"87686020484418 101",25
"87686020484418 102",25
"87686020484418 103",25
"87686020491918 101",25
"87686020491918 102",25
"87686020495618 101",55
"87686020495618 102",55
"87686020495618 103",55
"87686020495618 104",55
"87686020495618 105",55
"87686020495618 106",55
"87686020495618 107",55
"87686020495718 101",55
"87686020495718 102",55
"87686020495718 103",55
"87686020495718 104",55
"87686020903518 101",45
"87686020903518 102",45
"87686020904318 101",55
"87686020906718 101",45
"87686020906718 102",45
"87686020908718 101",55
"87686020908718 102",55
"87686020908718 103",55
"87686020916218 101",25
"87686020916218 102",25
"87686020943118 101",25
"87686020947318 101",55
"87686020947318 102",55
"87686020947318 103",55
"87686020954718 101",25
"87686020964618 101",55
"87686020964618 102",55
"87686020964618 103",55
"87686020964618 104",55
"87686020970518 101",25
"87686020970518 102",25
"87686020972918 101",55
"87686020973018 101",25
"87686020973018 102",25
"87686020973018 103",25
"87686020973018 104",25
"87686020973718 101",45
"87686020973718 102",45
"87686020988718 101",45
"87686020993218 101",25
"87686020993218 102",25
"87686020993218 103",25
"87686020993218 104",25
"87686020995618 101",55
"87686020995618 102",55
"87686020999418 101",25
"87686020999418 102",25
"87686020999418 103",25
"87686020999418 104",25
"87686020999418 105",25
"87686021504318 101",55
"87686021504318 102",55
"87686021508718 101",55
"87686021508718 102",55
"87686021508718 103",55
"87686021508718 104",55
"87686021511618 101",25
"87686021511618 102",25
"87686021511618 103",25
"87686021511618 104",25
"87686021542618 101",55
"87686021542618 102",55
"87686021545818 101",25
"87686021545818 102",25
"87686021545818 103",25
"87686021545818 104",25
"87686021545818 105",25
"87686021547318 101",55
"87686021547318 102",55
"87686021554718 101",25
"87686021554718 102",25
"87686021554718 103",25
"87686021554718 104",25
"87686021554718 105",25
"87686021554918 101",25
"87686021554918 102",25
"87686021555418 101",25
"87686021555418 102",25
"87686021555418 103",25
"87686021556818 101",25
"87686021556818 102",25
"87686021556818 103",25
"87686021556818 104",25
"87686021559618 101",25
"87686021559618 102",25
"87686021559618 103",25
"87686021559618 104",25
"87686021560218 101",25
"87686021561318 101",45
"87686021562218 101",25
"87686021562218 102",25
"87686021565018 101",55
"87686021570518 101",25
"87686021570518 102",25
"87686021573018 101",25
"87686021573018 102",25
"87686021573018 103",25
"87686021573018 104",25
"87686021577218 101",25
"87686021577218 102",25
"87686021577318 101",25
"87686021577318 102",25
"87686021584418 101",25
"87686021584418 102",25
"87686021584418 103",25
"87686021584418 104",25
"87686021591918 101",25
"87686021591918 102",25
"87686021591918 103",25
"87686021595618 101",55
"87686021595618 102",55
"87686021595618 103",55
"87686021595618 104",55
"87686021595718 101",55
"87686021595718 102",55
"87686021595718 103",55
"87686021595718 104",55
"87686021597218 101",25
"87686021599418 101",25
"87686021599418 102",25
"87686021599418 103",25
"87686022802318 101",25
"87686022802318 102",25
"87686022808618 101",45
"87686022808618 102",45
"87686022813418 101",25
"87686022813418 102",25
"87686022813418 103",25
"87686022816718 101",25
"87686022817218 101",35
"87686022817218 102",35
"87686022825318 101",25
"87686022825318 102",25
"87686022825318 103",25
"87686022829718 101",25
"87686022831618 101",45
"87686022833418 101",15
"87686022833418 102",15
"87686022833418 103",15
"87686022833418 104",15
"87686022844918 101",45
"87686022846518 101",25
"87686022848018 101",15
"87686022848018 102",15
"87686022848018 103",15
"87686022848018 104",15
"87686022848018 105",15
"87686022848918 101",15
"87686022850218 101",25
"87686022850218 102",25
"87686022850218 103",25
"87686022850218 104",25
"87686022856618 101",35
"87686022856718 101",15
"87686022856718 102",15
"87686022856718 103",15
"87686022859618 101",25
"87686022859618 102",25
"87686022859618 103",25
"87686022874618 101",25
"87686022874618 102",25
"87686022876518 101",25
"87686022877018 101",25
"87686022888318 101",35
"87686022888318 102",35
"87686022888318 103",35
"87686022889818 101",35
"87686022889818 102",35
"87686022889818 103",35
"87686022890318 101",45
"87686022895418 101",15
"87686022895418 102",15
"87686027405318 101",5
"87686027405318 102",5
"87686027405318 103",5
"87686027405318 104",5
"87686027412518 101",5
"87686027412518 102",5
"87686027412518 103",5
"87686027418018 101",55
"87686027418018 102",55
"87686027418018 103",55
"87686027418018 104",55
"87686027428018 101",5
"87686027428018 102",5
"87686027428018 103",5
"87686027428018 104",5
"87686027436618 101",5
"87686027436618 102",5
"87686027444718 101",55
"87686027444718 102",55
"87686027444718 103",55
"87686027447518 101",55
"87686027447518 102",55
"87686027447518 103",55
"87686027447518 104",55
"87686027453618 101",5
"87686027453618 102",5
"87686027453618 103",5
"87686027459118 101",55
"87686027459118 102",55
"87686027477718 101",55
"87686027477718 102",55
"87686027489918 101",5
"87686027496618 101",5
"87686027496618 102",5
"87686027497118 101",55
"87686027499918 101",5
"87686027499918 102",5
"87686027499918 103",5
"87686027604018 101",25
"87686027604018 102",25
"87686027614918 101",45
"87686027614918 102",45
"87686027614918 103",45
"87686027614918 104",45
"87686027616218 101",25
"87686027616218 102",25
"87686027619718 101",45
"87686027619718 102",45
"87686027619718 103",45
"87686027636518 101",35
"87686027636518 102",35
"87686027636518 103",35
"87686027642018 101",25
"87686027642018 102",25
"87686027642018 103",25
"87686027642018 104",25
"87686027642018 105",25
"87686027644018 101",25
"87686027645818 101",25
"87686027645818 102",25
"87686027645818 103",25
"87686027645818 104",25
"87686027645818 105",25
"87686027645818 106",25
"87686027650918 101",25
"87686027654918 101",25
"87686027654918 102",25
"87686027655418 101",25
"87686027655418 102",25
"87686027655418 103",25
"87686027655418 104",25
"87686027663018 101",45
"87686027666018 101",45
"87686027677218 101",25
"87686027677218 102",25
"87686027677218 103",25
"87686027677218 104",25
"87686027677318 101",25
"87686027693218 101",25
"87686027693218 102",25
"87686027693218 103",25
"87686027694418 101",45
"87686027694418 102",45
"87686027694418 103",45
"87686027698818 101",35
"87686027698818 102",35
"87686027699418 101",25
"87686028502018 101",35
"87686028502018 102",35
"87686028502018 103",35
"87686028504918 101",55
"87686028508118 101",35
"87686028508118 102",35
"87686028508518 101",5
"87686028508518 102",5
"87686028516118 101",5
"87686028516118 102",5
"87686028517418 101",45
"87686028517418 102",45
"87686028517418 103",45
"87686028517718 101",5
"87686028517718 102",5
"87686028517718 103",5
"87686028517718 104",5
"87686028518018 101",55
"87686028518018 102",55
"87686028519418 101",25
"87686028519418 102",25
"87686028519418 103",25
"87686028519518 101",5
"87686028521018 101",35
"87686028521018 102",35
"87686028523218 101",5
"87686028523218 102",5
"87686028523318 101",45
"87686028525118 101",35
"87686028525118 102",35
"87686028529818 101",35
"87686028531018 101",5
"87686028531118 101",35
"87686028531118 102",35
"87686028538618 101",35
"87686028539418 101",35
"87686028539418 102",35
"87686028540218 101",35
"87686028540218 102",35
"87686028540218 103",35
"87686028540218 104",35
"87686028545818 101",50
"87686028545818 102",50
"87686028545818 103",50
"87686028546618 101",35
"87686028546618 102",35
"87686028546618 103",35
"87686028546618 104",35
"87686028547518 101",55
"87686028547518 102",55
"87686028547518 103",55
"87686028551818 101",35
"87686028551818 102",35
"87686028554518 101",45
"87686028554518 102",45
"87686028554918 101",25
"87686028554918 102",25
"87686028554918 103",36
"87686028556518 101",5
"87686028556518 102",5
"87686028559118 101",55
"87686028559118 102",55
"87686028559318 101",15
"87686028565318 101",35
"87686028569618 101",53
"87686028569618 102",53
"87686028575318 101",45
"87686028575918 101",35
"87686028575918 102",4
"87686028575918 103",35
"87686028576218 101",5
"87686028576218 102",5
"87686028576218 103",5
"87686028576218 104",5
"87686028577718 101",55
"87686028577718 102",55
"87686028577718 103",55
"87686028577918 101",35
"87686028582918 101",5
"87686028582918 102",5
"87686028583018 101",55
"87686028584418 101",25
"87686028585218 101",45
"87686028585218 102",45
"87686028585218 103",45
"87686028585218 104",45
"87686028585518 101",15
"87686028585518 102",15
"87686028585518 103",15
"87686028585518 104",15
"87686028585718 101",35
"87686028585718 102",35
"87686028585718 103",35
"87686028585718 104",35
"87686028585718 105",35
"87686028585718 106",35
"87686028585718 107",35
"87686028586218 101",15
"87686028586218 102",15
"87686028588218 101",55
"87686028588218 102",55
"87686028589118 101",35
"87686028589118 102",35
"87686028589418 101",45
"87686028589418 102",45
"87686028590318 101",45
"87686028590318 102",45
"87686028590318 103",45
"87686028590518 101",45
"87686028590518 102",45
"87686028590518 103",45
"87686028593518 101",5
"87686028597918 101",15
"87686028597918 102",15
"87686028597918 103",15
"87686028599418 101",25
"87686029402918 101",45
"87686029448218 101",45
"87686029449418 101",45
"87686029455318 101",45
"87686029455318 102",45
"87686029455318 103",45
"87686029468718 101",45
"87686029468718 102",45
"87686030303518 101",45
"87686030303518 102",45
"87686030331918 101",37
"87686030331918 102",37
"87686030348218 101",45
"87686030348218 102",45
"87686030349418 101",45
"87686030349418 102",45
"87686030349418 103",45
"87686030349418 104",45
"87686030353818 101",55
"87686030353818 102",55
"87686030355318 101",45
"87686030355318 102",45
"87686030355318 103",45
"87686030355318 104",45
"87686030387318 101",55
"87686032001818 101",5
"87686032003518 101",45
"87686032003518 102",45
"87686032003518 103",45
"87686032003518 104",45
"87686032008718 101",55
"87686032037318 101",45
"87686032042618 101",55
"87686032042618 102",55
"87686032064618 101",55
"87686032072918 101",55
"87686032072918 102",55
"87686032072918 103",55
"87686032072918 104",55
"87686032095718 101",55
"87686033405818 101",35
"87686033405818 102",35
"87686033405818 103",35
"87686033405818 104",35
"87686033405818 105",35
"87686033405818 106",35
"87686033406018 101",45
"87686033406018 102",45
"87686033408618 101",45
"87686033408618 102",45
"87686033409718 101",35
"87686033409718 102",35
"87686033409718 103",35
"87686033409718 104",35
"87686033414218 101",45
"87686033429418 101",45
"87686033429418 102",45
"87686033430118 101",35
"87686033430118 102",35
"87686033430118 103",35
"87686033430118 104",35
"87686033430118 105",35
"87686033430118 106",35
"87686033444918 101",45
"87686033444918 102",45
"87686033445818 101",25
"87686033445818 102",25
"87686033445818 103",25
"87686033445818 104",25
"87686033448218 101",45
"87686033449418 101",45
"87686033449418 102",45
"87686033449418 103",45
"87686033449418 104",45
"87686033449418 105",45
"87686033449418 106",45
"87686033454918 101",25
"87686033454918 102",25
"87686033454918 103",25
"87686033454918 104",25
"87686033455318 101",45
"87686033455318 102",45
"87686033455318 103",45
"87686033465518 101",37
"87686033468718 101",45
"87686033468718 102",45
"87686033468718 103",45
"87686033470518 101",25
"87686033470518 102",25
"87686033470518 103",25
"87686033470518 104",25
"87686033470518 106",25
"87686033477318 101",25
"87686033477318 102",25
"87686033477318 103",25
"87686033477318 104",25
"87686033483118 101",45
"87686033483118 102",45
"87686033484418 101",25
"87686033484418 102",25
"87686033490318 101",45
"87686033490318 102",45
"87686033490518 101",45
"87686033490518 102",45
"87686033490518 103",45
"87686033494418 101",45
"87686033494418 102",45
"87686033494418 103",45
"87686033494418 104",45
"87686033494418 105",45
"87686033494618 101",45
"87686033494618 102",45
"87686033498818 101",35
"87686033498818 102",35
"87686033504018 101",25
"87686033577318 101",25
"87686034205818 101",8
"87686034206118 101",5
"87686034206118 102",5
"87686034206118 103",5
"87686034206118 104",5
"87686034206118 105",5
"87686034209718 101",35
"87686034212518 101",5
